Borrower_ID,Age,Annual_Income,Credit_Score,Loan_Balance,Delinquency_Status,Primary_Channel,Region,Loan_Type
FE5OPLI,29,54898,679,31245,90+,IVR,W,Consolidation
8F10BN1,61,12000,617,25007,30-59,IVR,NE,Federal
QKW19TL,52,37729,773,20166,30-59,IVR,MW,Consolidation
UNS0U5Q,58,46815,807,17981,30-59,Mobile,NE,Federal
NMG14ZZ,50,43681,742,16721,1-29,IVR,MW,Private
EQ1ZQ8D,25,41893,669,32196,90+,IVR,W,Consolidation
3I07KDV,41,45499,726,45649,Current,IVR,W,Federal
4QXXVA2,23,50273,547,11411,30-59,Web,W,Federal
V57HLSZ,60,41608,661,27878,90+,IVR,W,Private
6QE7AJU,35,28382,682,58536,90+,Web,W,Consolidation
5JSLHGM,46,53307,691,41582,1-29,Mobile,S,Private
O485D4V,64,52741,641,41259,60-89,IVR,MW,Consolidation
1NOUHTC,73,65969,587,29609,30-59,Mobile,MW,Federal
KUG2ML1,33,33904,733,23122,60-89,Web,NE,Consolidation
PFORPOK,54,76342,604,30169,60-89,Agent,S,Private
PR424TK,65,91185,574,46455,Current,Agent,S,Federal
JGUCF1E,74,74405,703,45446,30-59,Web,NE,Consolidation
6L1XXX2,54,56482,655,17348,30-59,IVR,MW,Private
LLIFFCV,18,35939,727,42888,30-59,Web,MW,Consolidation
12QZU8D,38,37308,702,50170,Current,IVR,NE,Private
AD1ZWAE,32,65878,726,24935,90+,IVR,W,Private
R8VO4KV,47,75000,679,44374,1-29,Agent,S,Consolidation
L30KASZ,55,50111,714,15211,1-29,Mobile,MW,Federal
BFN9KR2,59,45695,623,9665,1-29,Mobile,NE,Private
G0KXXKX,63,108244,560,33411,Current,Web,S,Private
DIMQZ30,58,55914,609,21596,30-59,Agent,MW,Consolidation
K7DCU88,55,62357,567,66554,30-59,IVR,S,Private
PAIIUCU,54,67476,617,23289,30-59,IVR,S,Consolidation
6F1KYNT,24,16246,637,24627,Current,Agent,W,Federal
ZUO7MTC,63,39747,589,49480,30-59,IVR,NE,Consolidation
C0T8DHD,40,42605,574,1548,60-89,Mobile,W,Consolidation
HY7AI33,60,40114,747,6091,30-59,IVR,S,Federal
XXK7TTM,75,19699,755,50345,30-59,Mobile,W,Federal
27BRT8I,39,106804,721,21774,Current,Web,S,Federal
AX808H0,70,72962,682,51581,1-29,Mobile,S,Private
GACWAQA,49,68769,703,25674,Current,IVR,W,Consolidation
S0R778N,27,33337,707,0,Current,Mobile,MW,Federal
JRPE2XN,53,37646,647,12784,30-59,Mobile,W,Federal
VC7AE9D,63,49499,632,12850,1-29,Mobile,MW,Federal
VJK9T8X,48,30854,712,58797,30-59,Web,NE,Private
MOW99W1,42,76211,715,0,60-89,Agent,W,Private
WZWDA17,53,68559,768,18238,1-29,Web,MW,Federal
4HOAWQF,37,52624,645,7995,90+,Web,NE,Federal
53V2E5N,59,56366,627,33509,1-29,IVR,MW,Private
EDQFC1Y,71,55067,681,36648,30-59,Agent,MW,Federal
GKQ8UL4,24,33037,604,31463,30-59,Mobile,MW,Federal
DHTG1D9,51,51064,738,29712,60-89,Mobile,W,Private
JP0ESUS,66,86151,721,37553,1-29,IVR,NE,Consolidation
LQ0XJLA,24,74031,667,26766,90+,Agent,W,Private
GNZ6D86,45,85654,681,40684,1-29,Agent,S,Federal
3M7O5CK,26,50434,703,24399,1-29,Agent,S,Federal
HCBZCXQ,64,65392,664,45047,90+,Agent,W,Private
S2OW5L8,53,47116,654,44551,60-89,Agent,W,Private
QYP891X,29,50244,708,18838,1-29,IVR,MW,Consolidation
2H1TLOM,42,24640,701,35710,90+,Agent,W,Federal
66ZVGIM,25,73366,647,23276,90+,Agent,S,Private
UFXH8P0,69,60729,774,14643,30-59,Mobile,NE,Consolidation
SL66UML,63,49215,693,40765,90+,Mobile,S,Consolidation
NHAPYWD,30,43001,646,22127,30-59,Web,S,Federal
Y76SW1Y,72,40616,602,31230,90+,Mobile,S,Federal
DOZ1OKL,43,49402,725,12662,30-59,Web,NE,Federal
TJPK4W0,27,77870,613,51037,90+,Agent,MW,Federal
LX6EWKJ,34,44449,740,30611,30-59,Web,W,Consolidation
YAPE7OM,32,72397,663,25967,90+,IVR,MW,Federal
T9NM3V2,58,59730,686,36068,30-59,Mobile,S,Private
S8BNIIA,36,17733,687,31649,Current,Web,S,Federal
ENGJ9U6,60,53123,678,6015,1-29,Agent,S,Federal
4YGQX4U,25,35438,651,14717,30-59,IVR,W,Private
HOPQ0UX,54,44242,768,23788,1-29,Mobile,MW,Consolidation
BMEK1MQ,23,72670,673,8991,90+,Web,S,Private
JTPS9O5,47,39858,641,8603,60-89,Agent,W,Federal
4OI6W6N,60,62692,750,21994,60-89,Mobile,MW,Consolidation
3FLWL91,58,43394,646,18123,30-59,IVR,NE,Consolidation
SL828YC,30,56258,625,40843,Current,Mobile,S,Private
3N6675T,62,73884,704,33656,30-59,Agent,NE,Consolidation
JR8FL9V,66,72868,629,39008,60-89,Mobile,S,Consolidation
2XCB3YY,54,12000,713,44951,60-89,Web,W,Consolidation
OY9QJS7,38,75152,764,20061,30-59,Agent,MW,Federal
BK0I5FX,54,52268,774,29325,Current,Mobile,MW,Consolidation
DUA47AA,32,51380,597,28428,60-89,Web,NE,Private
SKSA8MM,27,37343,676,27212,90+,Mobile,W,Private
FA489CB,55,65592,651,32602,Current,Web,NE,Federal
KIADYIU,41,50951,725,35683,30-59,Agent,S,Consolidation
YOKEAEA,74,36639,789,33121,60-89,Agent,S,Federal
BZGFLIG,37,46780,643,31846,90+,Agent,MW,Federal
04K0LTH,35,24162,733,18980,60-89,Web,W,Private
I41JIP2,64,75625,841,27433,Current,Mobile,W,Federal
MBVUCWQ,65,87974,765,4300,30-59,Web,W,Private
77JZC58,19,37207,592,14110,60-89,IVR,S,Consolidation
7WT8PUN,39,63382,702,25022,30-59,Web,S,Consolidation
DX4W3LN,64,46786,761,31500,30-59,Agent,MW,Federal
E1YBMZP,38,47330,627,67451,Current,Web,NE,Federal
XGUMDF4,35,73219,659,31516,30-59,Mobile,S,Private
JVEBBYN,67,53394,747,26349,1-29,Mobile,S,Federal
EHPZRV7,58,36967,659,8897,90+,IVR,S,Consolidation
UPP3FLC,42,36135,542,29851,30-59,IVR,W,Federal
2GWUFQG,33,50209,616,0,60-89,Web,S,Federal
W0YFKOE,61,46773,664,13773,1-29,IVR,NE,Consolidation
AELDWQX,26,74892,745,57980,90+,IVR,NE,Consolidation
G94JNLM,23,42680,750,26710,1-29,IVR,NE,Federal
3LFLN7F,53,56828,684,16080,30-59,Mobile,MW,Consolidation
K55ZX6B,29,44986,817,24680,60-89,Web,W,Consolidation
A9A1N3I,46,81932,613,48080,30-59,Web,MW,Consolidation
FW5Q52D,19,34734,698,56233,60-89,Agent,NE,Consolidation
1P5BB46,18,72570,702,19689,90+,Web,NE,Federal
O37U9SS,73,29159,664,36585,30-59,Agent,MW,Consolidation
5MD3EXU,66,60748,637,24821,Current,Web,W,Private
M8RABR6,73,12000,702,48482,1-29,IVR,S,Federal
JKCU5X0,66,43535,629,26036,60-89,Web,NE,Consolidation
MWD3P8Z,43,26250,753,11146,Current,Agent,W,Federal
F4LUR02,67,34654,667,34621,30-59,Agent,NE,Private
G99L349,70,47114,556,30754,30-59,Agent,S,Consolidation
8XAEJGN,72,66166,685,34000,60-89,Mobile,MW,Federal
DL7NHYM,65,63273,692,46584,90+,Agent,S,Private
100WNT0,73,58980,641,31699,Current,Agent,W,Federal
HN8VJF3,26,46679,688,6792,60-89,Web,W,Federal
40ACUHG,45,84532,666,25993,1-29,Agent,S,Private
TXMZI9Y,53,31614,589,33935,90+,Web,MW,Federal
MSY5YPC,71,71003,655,45634,90+,Web,NE,Private
NRVVQFN,44,82241,784,34858,60-89,Agent,NE,Federal
HTZRRJK,24,55961,661,44841,1-29,Mobile,NE,Private
JK66KE9,71,42639,575,47621,60-89,Web,S,Consolidation
1PZGSVA,20,31992,736,37930,1-29,Web,MW,Federal
VNXIV9I,53,56737,660,21155,90+,Mobile,NE,Federal
7X34UDC,67,62219,671,44957,90+,Agent,S,Consolidation
1S6EQXX,67,59275,724,31008,90+,Agent,S,Consolidation
JLOPO6J,37,47545,567,32450,30-59,IVR,W,Federal
QZW3C1Q,37,41939,605,12783,30-59,Mobile,MW,Federal
1B98VWC,73,49483,679,9394,30-59,IVR,S,Federal
5AGP60Q,48,96738,635,17309,1-29,Agent,S,Federal
OAT0LEU,44,67936,634,0,60-89,Web,MW,Consolidation
WVBYE9S,20,41895,587,12630,60-89,Agent,W,Consolidation
69UGNEK,58,75581,722,31604,Current,IVR,NE,Federal
AUBM3BC,49,33136,712,25123,1-29,Agent,MW,Federal
HJSHZKB,49,47723,773,37726,90+,IVR,W,Private
W66V3JR,56,19744,808,51291,90+,Mobile,W,Private
AC9PFHJ,50,64939,655,32018,1-29,Web,NE,Federal
7G2MVKG,71,54699,602,17473,30-59,Web,W,Private
Z8U5DLO,55,35993,633,10493,60-89,Agent,S,Consolidation
O88V78R,51,91783,769,31309,Current,Web,MW,Federal
CZJX59R,54,53198,704,46362,60-89,IVR,S,Private
088O98B,42,53449,752,45782,60-89,Web,W,Federal
IBZZ0Q4,61,55204,738,16383,90+,Web,MW,Federal
E38DALY,73,16530,662,14155,30-59,IVR,S,Consolidation
3P15AHD,28,57255,712,32224,60-89,Mobile,MW,Federal
5BQWYO6,51,60422,564,10042,30-59,IVR,MW,Consolidation
Z3CEGBM,44,64102,720,31756,30-59,Web,MW,Private
1924HYE,49,40831,589,16808,30-59,Mobile,W,Consolidation
F92MOVS,36,48538,616,20604,30-59,Agent,S,Consolidation
H67P7Q4,31,42072,671,52933,1-29,Mobile,S,Private
Z5X51O0,32,54981,673,32968,90+,IVR,W,Private
MDRDSFE,30,33176,790,36396,60-89,Web,W,Federal
SJJ583B,70,62978,684,40834,Current,Agent,NE,Federal
4FSHOHS,63,27295,718,70399,60-89,IVR,NE,Private
7HWUWOS,57,53772,675,35061,1-29,IVR,MW,Consolidation
Y0A94XF,59,43919,621,32738,30-59,Mobile,MW,Private
W522HR9,53,77655,770,33496,60-89,Web,NE,Federal
1N77UC5,65,34128,669,57880,60-89,IVR,MW,Federal
GV44FTJ,56,46000,738,7301,Current,Mobile,S,Federal
NOBK8HU,75,12000,730,40553,60-89,Mobile,MW,Consolidation
QWLVUNL,51,38510,676,4011,30-59,IVR,NE,Private
8MVHAEW,69,18864,645,54211,Current,Agent,MW,Federal
06L8ZG6,39,57737,613,38038,90+,Mobile,MW,Federal
A3WG1I7,70,35818,715,0,Current,IVR,MW,Federal
B1RPZD8,68,31438,712,39252,30-59,IVR,W,Consolidation
27NK81T,67,30782,600,31158,30-59,Web,S,Federal
ET59RM7,27,24876,753,60258,60-89,Mobile,NE,Private
97DIYX0,38,54318,679,46312,30-59,IVR,W,Private
AEXMOJD,66,37653,682,14161,90+,IVR,MW,Private
3CBZ2DL,68,63769,750,20805,Current,Mobile,MW,Private
FJDBE2X,53,57062,676,35469,30-59,Mobile,MW,Consolidation
0R3ININ,50,49799,653,17282,90+,Agent,NE,Federal
S8DYDGL,21,72951,677,59199,Current,IVR,W,Consolidation
BPIHHB1,37,86819,681,3469,60-89,Web,MW,Consolidation
KNDG1JR,54,25957,710,16175,90+,IVR,NE,Consolidation
1HD9N1O,59,57222,659,48764,Current,Agent,MW,Federal
LJT18Z0,43,49447,635,29618,30-59,IVR,NE,Consolidation
6OAFN33,62,58933,709,47507,30-59,Agent,NE,Federal
3SOJPX1,28,35848,750,35515,1-29,IVR,NE,Federal
WXIVORI,40,61490,746,43404,30-59,Mobile,W,Federal
DXZFLMR,28,58455,680,3884,Current,IVR,NE,Federal
7Y8XLTN,40,41830,645,4757,90+,IVR,S,Consolidation
ADHE709,64,78540,684,55701,90+,Agent,MW,Federal
8WP94P4,38,72819,666,50971,60-89,IVR,S,Consolidation
EIMVIHC,74,54890,721,30636,Current,Web,W,Federal
CU3FG00,53,32170,757,34708,30-59,Web,MW,Private
OQYNIT3,19,20099,685,18905,90+,Agent,NE,Consolidation
MLFK3C0,73,71760,674,45294,60-89,Mobile,MW,Consolidation
WMDK8OQ,33,64097,629,34208,60-89,IVR,NE,Private
A2FYRY9,63,60498,703,31130,60-89,IVR,MW,Private
HNAQB3F,25,48958,715,3821,90+,IVR,NE,Consolidation
ADXDF21,68,48870,705,24287,1-29,IVR,S,Consolidation
QENHSWD,38,81075,683,45897,90+,Mobile,MW,Private
S1BWMF8,32,81779,767,0,90+,Mobile,W,Consolidation
PT0RKXQ,56,35330,632,28192,60-89,Web,NE,Consolidation
8BIXOIQ,65,63582,749,40445,Current,Web,W,Federal
HHIGVUM,39,62247,709,45424,1-29,Mobile,MW,Consolidation
VSZ2TVH,69,30827,700,38181,Current,Web,MW,Federal
HQ574V9,31,12000,787,62238,1-29,Mobile,W,Private
5ZOW60Z,22,12000,656,29482,60-89,Web,MW,Federal
1O9T1HW,64,56507,600,0,30-59,Agent,S,Private
MBO4KF9,30,92149,718,22376,Current,IVR,W,Consolidation
JYQTAYB,22,22893,694,60387,90+,Mobile,NE,Federal
HG9NCBE,31,56156,706,58277,Current,Mobile,NE,Private
3D95CEE,40,58635,720,50438,Current,Agent,W,Private
GYWIYME,72,14523,741,38729,60-89,Mobile,W,Private
FIXLBO9,26,70725,785,19118,30-59,Web,W,Consolidation
JRCHT1T,22,75068,641,22007,60-89,Mobile,NE,Federal
2FZXOTC,37,46787,663,38908,1-29,IVR,MW,Federal
0GT5CTA,64,68269,645,31898,30-59,Agent,S,Private
9Q3T08A,50,42460,707,41088,1-29,Web,MW,Private
BPCQ4AD,39,75353,667,0,60-89,IVR,MW,Consolidation
ZV4TY9Y,60,27748,649,27946,30-59,Web,MW,Private
IIXKUOZ,48,46508,653,25455,Current,Mobile,S,Private
L3XT8S7,39,46399,826,40324,1-29,Web,NE,Consolidation
7C6QC6K,22,55464,751,21417,30-59,Web,W,Private
VXJRYQJ,46,61103,688,29402,90+,Web,MW,Federal
U3CEGSA,35,14513,805,42950,90+,Web,S,Private
U4AVPMX,33,49395,656,6949,60-89,Web,NE,Consolidation
G0GTPF4,67,62809,776,32991,Current,Agent,MW,Private
RWBRBLB,69,20269,640,34959,1-29,Mobile,W,Private
WZSV6Y3,22,51756,645,36874,Current,Web,S,Consolidation
S3JONOU,56,40772,611,38909,90+,IVR,S,Private
YO6HFD7,70,84187,696,12706,30-59,Web,W,Private
Y87Q19U,29,36387,631,25853,90+,Mobile,S,Federal
QW64B9K,58,96732,665,8957,Current,IVR,MW,Consolidation
GIK1E6U,44,12000,526,24660,60-89,Agent,MW,Private
GM5CDIO,26,62997,712,31687,90+,Web,S,Federal
1SNBC5A,23,75957,675,37455,1-29,IVR,NE,Consolidation
XX3ZCS1,75,75745,632,30307,30-59,IVR,S,Consolidation
31BXPGW,55,26395,738,3425,60-89,IVR,MW,Federal
8UUHNYK,46,13901,679,29949,30-59,Mobile,NE,Federal
LCFS831,67,70821,674,18036,60-89,Agent,MW,Private
V7C6S5N,62,70052,643,26517,30-59,Mobile,S,Private
7BLW9MA,75,93979,571,13587,Current,Mobile,MW,Private
84AZYTJ,33,98455,702,57630,Current,IVR,S,Federal
EXGGOC5,24,21754,673,15265,1-29,Agent,S,Consolidation
VYX9D18,37,111507,671,6627,Current,Agent,S,Federal
JQ9RVN9,41,39603,558,9260,60-89,Agent,MW,Consolidation
PBT1Q27,46,24936,698,9494,30-59,Web,S,Consolidation
2CLYID8,29,12000,745,20376,1-29,Agent,S,Private
IVSRLZX,45,103086,741,17540,Current,Web,NE,Consolidation
G4G7NIE,59,67962,702,22540,60-89,IVR,MW,Private
MH7LKY5,41,24934,657,36338,1-29,Web,S,Private
U9QEGU5,37,58812,662,25396,Current,Agent,NE,Federal
GI9P8TF,29,47654,745,29906,90+,Web,W,Federal
J6VV8SU,38,92704,693,40296,Current,Web,S,Federal
M04ACC7,50,33707,679,17663,60-89,Agent,MW,Consolidation
VWPVS7H,60,28929,786,39418,90+,Web,MW,Consolidation
KVV411Q,45,86990,727,26801,30-59,Agent,MW,Consolidation
9A8F8BO,65,67001,613,59984,30-59,IVR,W,Private
RG2GZR7,43,48993,645,13141,Current,Mobile,W,Federal
JCMRSEZ,18,79907,657,48357,1-29,Agent,MW,Consolidation
49V7JNR,70,23810,731,6654,90+,Mobile,MW,Federal
9V1T4JX,25,48030,772,42707,90+,Agent,NE,Federal
X8UWTK7,54,86171,626,40312,60-89,Agent,MW,Private
4ZXD82B,61,63487,698,13934,Current,Agent,S,Private
NMLWVAP,64,54034,633,26139,1-29,Web,MW,Private
9DVWS3K,34,74896,648,50551,Current,Web,W,Consolidation
KDEF2MG,43,12000,793,32033,30-59,Web,NE,Consolidation
7KFSEQH,75,48149,691,51449,1-29,IVR,S,Consolidation
U2LYDKG,62,26509,688,27024,1-29,Mobile,W,Private
4GN9SLX,24,67175,647,16075,1-29,Mobile,S,Private
S1K9YE9,25,72438,700,42960,90+,Web,MW,Federal
A97L6X2,45,68885,633,39236,90+,IVR,MW,Federal
UZ1KKTD,18,40931,688,41597,Current,Agent,NE,Consolidation
HT3IE68,52,20156,666,37165,1-29,IVR,NE,Private
U73Z8EZ,25,18867,631,0,Current,Web,W,Consolidation
PKHEL70,70,42663,630,15028,Current,Agent,W,Private
806QXN6,19,30936,682,6747,30-59,IVR,NE,Private
TCP01VW,49,56287,687,41442,90+,Agent,NE,Private
C3GT0KO,37,60649,782,40738,30-59,Web,MW,Private
QKIH548,60,62161,656,36000,Current,Agent,W,Consolidation
JTCS5QX,39,49078,686,45488,1-29,Mobile,S,Consolidation
ECCFS7I,28,97806,691,16462,Current,Agent,NE,Private
1FBTWTW,40,43459,714,33579,30-59,Web,W,Private
BRW3G91,37,54561,713,27648,90+,IVR,MW,Private
79Z67YY,58,49672,756,12424,90+,Mobile,S,Federal
25LD9E9,71,23292,634,26375,Current,Mobile,W,Private
3X5GRN5,52,78678,657,31349,Current,IVR,MW,Consolidation
G29D2FF,43,80129,611,22662,90+,Mobile,NE,Federal
MOXSFH4,25,43488,765,33827,60-89,IVR,S,Consolidation
12YIVFQ,59,64031,772,1803,1-29,Agent,S,Federal
3MNA9TV,72,33522,624,36440,30-59,Agent,W,Federal
NKTKP2P,66,66824,662,16386,60-89,Agent,MW,Consolidation
M0AF63B,65,37219,707,57903,Current,Web,S,Consolidation
J784KON,68,56553,693,0,1-29,Web,NE,Federal
XTME7H8,39,65709,640,8517,Current,Agent,W,Private
8TRPO01,20,38230,692,23555,90+,IVR,NE,Federal
OCVVV6F,51,46643,576,38924,30-59,IVR,MW,Consolidation
O1KVTOR,41,76432,692,33109,1-29,Mobile,MW,Private
8ZUFJWF,38,24674,670,41538,1-29,IVR,W,Private
S2DVGON,25,100160,793,26424,Current,IVR,W,Federal
3RMZM4Q,23,40131,523,11043,30-59,Agent,NE,Federal
RRQSRNH,21,50769,793,3873,60-89,IVR,W,Consolidation
3SUO70W,73,28584,581,46740,60-89,Mobile,MW,Federal
C9ASZ5G,58,95923,666,0,Current,Agent,NE,Private
PZIAJN3,66,70031,618,43,30-59,Agent,NE,Consolidation
YWT9OCN,67,79390,745,48514,30-59,Web,MW,Consolidation
6R0AMC6,52,12000,557,24076,30-59,IVR,W,Private
5I30484,19,56841,661,17194,30-59,Web,MW,Federal
EFOJHOF,73,72664,630,1643,60-89,Agent,W,Consolidation
0PMQF6B,71,32684,637,50540,Current,IVR,W,Private
WD1XMXB,30,42385,753,25767,60-89,Mobile,W,Consolidation
C2DZDRH,18,68472,723,3262,60-89,Agent,MW,Consolidation
VFH7B0A,43,22245,669,35792,1-29,IVR,NE,Federal
T1DTRB6,61,65807,690,24313,1-29,Web,W,Consolidation
BRU2QLC,25,58325,576,52479,60-89,IVR,W,Consolidation
6QE3RZS,40,51998,652,4585,60-89,IVR,NE,Federal
C0ERJE4,36,77840,676,0,Current,IVR,W,Federal
841LCLJ,48,62918,575,52990,30-59,IVR,S,Federal
ABA6ZCU,23,32139,715,7197,30-59,Web,S,Private
R656EBJ,21,46167,679,0,90+,Web,MW,Federal
MYU08QG,38,43676,692,30535,30-59,Web,NE,Consolidation
GT30GCH,47,81692,645,55207,Current,Agent,NE,Federal
IP0BQCN,52,46068,634,49504,Current,Mobile,NE,Consolidation
SY80W5G,47,51396,657,42039,1-29,Web,NE,Private
R6L5AKG,21,35902,734,48566,Current,Agent,W,Private
G33Y6Y7,33,69272,766,44431,1-29,IVR,W,Consolidation
RWY8ZOI,58,44332,555,4429,30-59,IVR,MW,Private
KA7LXX0,47,55945,660,0,1-29,IVR,NE,Federal
A1HB1VB,24,12891,704,35710,1-29,Mobile,S,Private
SZFM6E8,31,74622,722,50220,90+,IVR,MW,Private
P94RWGK,66,41551,698,10120,30-59,Agent,W,Private
95S2GKF,25,75384,719,39625,90+,Web,MW,Federal
1UF3G86,23,47122,705,36067,1-29,Mobile,W,Consolidation
EGOK01T,66,64149,711,44868,60-89,Web,S,Federal
1TYJAVF,55,73847,606,6026,30-59,Web,MW,Private
923O359,37,98605,636,28711,Current,Agent,MW,Consolidation
27YH6UA,58,73897,697,4968,Current,Web,W,Consolidation
CIFL79R,26,51012,669,31207,90+,IVR,NE,Consolidation
2J9NVTN,62,102435,711,47975,1-29,Agent,W,Federal
6SWYU2R,47,18588,700,47062,Current,Web,W,Consolidation
6WST0XO,22,12000,576,0,60-89,Web,S,Consolidation
LBUWCHG,20,41326,647,13572,30-59,Mobile,W,Private
DIV8U36,21,53311,683,8082,Current,Web,MW,Federal
BYACH4L,30,40869,636,44842,90+,Agent,S,Federal
8CD31NR,44,57890,667,34603,1-29,Web,NE,Private
8HRAV85,70,47927,791,10124,30-59,Mobile,MW,Federal
994PN8Q,42,85803,542,30137,90+,Mobile,MW,Private
Y5V9JRE,45,12000,722,24879,90+,Mobile,W,Federal
VHOIQND,18,51043,697,34925,90+,Web,MW,Private
WOE9WNQ,45,45006,786,41551,Current,Mobile,MW,Private
KI19UR8,31,44889,673,10877,60-89,IVR,NE,Private
LNITQ77,27,57122,646,0,Current,Mobile,S,Consolidation
7B0JDY3,53,58278,681,12052,30-59,Mobile,NE,Consolidation
5UQQITL,62,81248,640,22120,60-89,Mobile,S,Federal
LYTGVKY,65,70268,573,28763,60-89,Mobile,NE,Consolidation
37OV9WX,48,71350,615,28235,60-89,Agent,NE,Consolidation
XGF73N9,57,34236,668,20132,30-59,Web,NE,Private
84P4K9D,51,17213,681,27915,Current,Mobile,W,Private
ERY74R2,53,33920,606,13946,90+,Agent,MW,Consolidation
9DKLWAZ,22,19324,717,45090,1-29,Mobile,MW,Consolidation
18QQVAE,66,58045,709,4274,30-59,IVR,S,Federal
D4MWPMI,40,78876,752,40510,90+,Agent,MW,Federal
922D0NX,55,39319,597,53474,60-89,Mobile,S,Private
J44LHZA,35,52838,588,46980,30-59,IVR,S,Federal
7RY21G6,63,26106,722,63315,1-29,Web,S,Federal
ADUVL91,75,25608,728,7841,30-59,Agent,S,Federal
1XUHDGD,60,60693,698,46607,60-89,Agent,S,Private
I3FRLIM,39,14194,726,60750,1-29,Web,W,Federal
DRGTZ6Q,45,47100,601,15625,90+,Web,S,Consolidation
PT318YW,65,67617,719,2045,Current,Agent,W,Private
KHE0SDP,21,50011,733,15548,Current,IVR,W,Federal
HE441EY,43,96868,693,44132,Current,Agent,S,Consolidation
CBC5TNL,54,89290,710,19700,30-59,IVR,S,Federal
ADIGSNT,58,60689,660,19437,30-59,Web,W,Consolidation
DRRVI0R,73,43044,510,33874,30-59,IVR,NE,Consolidation
41SASCE,39,47402,701,4316,1-29,Web,NE,Consolidation
F4NDRFD,38,53741,606,52500,60-89,Agent,NE,Federal
JWM5THV,59,45362,676,34855,90+,Agent,S,Private
EX1ERGW,63,93725,711,46649,1-29,Web,MW,Federal
U65S6Y5,55,17119,710,34573,1-29,IVR,NE,Federal
LAXHNOC,54,46387,643,24928,90+,Agent,S,Private
PT5R5RC,69,45037,707,43802,Current,Mobile,W,Consolidation
LC1TLW7,24,106765,638,0,Current,Web,W,Federal
1K88NO1,39,46036,657,0,90+,Web,MW,Consolidation
L5T76UX,29,84927,664,29442,30-59,Mobile,S,Consolidation
3DOTE3N,66,47065,668,16835,60-89,Mobile,W,Private
X17NQGF,74,44147,732,29169,60-89,Mobile,W,Consolidation
WP5WLF0,35,42239,732,33097,1-29,Mobile,W,Private
M9Q7FTM,29,44224,674,49013,60-89,Agent,MW,Federal
4FYPGPN,48,91708,632,16144,Current,Mobile,W,Consolidation
CWSJB4L,62,54363,650,22877,60-89,Mobile,W,Private
MMDFBHP,38,44044,798,24268,Current,Mobile,MW,Federal
M3TZK3N,60,38745,608,28706,60-89,Web,S,Federal
RIMC6Y1,21,56426,711,27122,Current,Mobile,NE,Private
UTSU3W9,56,82168,647,34093,90+,Web,W,Consolidation
EEVDESI,19,83960,758,8103,1-29,Agent,NE,Consolidation
1OB537Q,24,95404,737,39678,Current,IVR,S,Private
UKGSUIN,42,39352,666,0,30-59,IVR,NE,Federal
GYPM2FM,69,51522,759,61566,Current,Mobile,S,Consolidation
TWV1MM9,58,79214,675,30445,60-89,IVR,S,Consolidation
KII1NQ0,24,57534,697,18150,60-89,Agent,NE,Private
8YSWV20,39,56760,668,40791,30-59,IVR,NE,Private
GQ7GXFX,30,63430,644,10123,Current,Agent,MW,Federal
GELLX8E,75,52076,645,12399,60-89,Web,S,Federal
2327AQF,58,52435,661,29676,30-59,Agent,W,Consolidation
6ZTZ1RB,61,15328,702,12088,Current,Mobile,MW,Private
2LWHEDH,74,61028,697,0,1-29,IVR,NE,Consolidation
8EIRHRL,75,20583,704,32881,1-29,Web,S,Private
PAIH0P4,43,51247,850,30346,60-89,Agent,S,Private
V4ZWL3Z,34,58294,703,38365,60-89,Agent,NE,Private
P3QOI5G,35,34770,602,0,30-59,Mobile,MW,Consolidation
KCXALLS,67,51383,690,0,60-89,IVR,S,Federal
FBK90QG,32,66141,629,24877,1-29,Agent,MW,Private
A1MIOB9,66,81706,624,49556,60-89,Mobile,S,Consolidation
6UXV2O2,22,67696,599,43829,90+,Agent,NE,Federal
242YHFE,42,46635,721,46967,1-29,Web,MW,Federal
QDPQF3I,28,68941,654,5212,30-59,IVR,S,Federal
KJS7YUC,32,43180,684,0,Current,Web,S,Private
IPRQQ5Q,18,71502,690,30900,Current,IVR,MW,Federal
X2CRL39,19,99159,741,27406,1-29,IVR,W,Federal
9OPLLV1,71,32729,696,28766,Current,Mobile,NE,Consolidation
1N6PH1R,33,50422,640,13381,90+,Agent,NE,Private
XP5I97B,18,29036,726,58426,Current,Mobile,MW,Consolidation
8EGT3HF,19,12000,680,55403,60-89,Web,NE,Private
DX1ZR99,37,28206,715,25479,1-29,Web,S,Private
W1YE8UN,61,12328,636,0,30-59,Agent,W,Federal
5PLWQNV,40,73510,794,65400,30-59,Web,NE,Federal
K6TX2IK,67,35034,850,5426,Current,Mobile,S,Consolidation
XEPQ85J,59,20009,623,27586,30-59,Mobile,NE,Federal
RRFOI0H,28,62977,634,11759,1-29,IVR,S,Federal
EI2BRSV,73,31503,617,44009,30-59,Mobile,MW,Private
R75RMG7,20,40428,656,34743,1-29,Web,S,Private
24I11QJ,51,60705,657,45992,90+,Web,NE,Federal
IQ9VOBG,66,65538,731,0,Current,Mobile,W,Federal
G5M296N,28,64454,745,9637,60-89,Agent,W,Private
NLPA5CG,30,32422,596,35247,30-59,Agent,NE,Consolidation
SXFC5Z5,38,43036,656,43641,1-29,Web,W,Consolidation
ZULGTDT,18,79186,638,65797,60-89,Mobile,S,Consolidation
32ATXAB,73,12000,714,14998,1-29,Web,NE,Private
BUH0SVH,71,64150,741,12077,60-89,Web,NE,Consolidation
